id;Type;Toetsparameter;ParameterNaam;ParameterBeschrijving;Data aanwezig in Scheldemonitor;Parameter Name in Scheldemonitor;Parameter Ids in Scheldemonitor;url;Dataset name;Opmerkingen data beschikbaarheid;R script geschreven om data in te lezen;Opmerkingen script;Scheldemonitor;Datafiche_ls
1771;RP;Verontreinigende stoffen;Chemische waterkwaliteit;herrekende concentraties;ja;Aldrin in ug/kg drooggewicht in sediment;7;http://geo.vliz.be/geoserver/wfs/ows?service=WFS&version=1.1.0&request=GetFeature&typeName=Dataportal%3Aabiotic_observations&resultType=results&viewParams=where%3Aobs.context+%26%26+ARRAY%5B1%5D+AND+standardparameterid+IN+%287%29%3Bcontext%3A0001%3Bloggedin%3A1&propertyName=stationname%2Clongitude%2Clatitude%2Cdatetime%2Cdepth%2Cparametername%2Cvaluesign%2Cvalue%2Cdataprovider%2Cdatasettitle&outputFormat=csv;Zware metalen in sediment;url werkt, #rijen: 2103 #kolommen: 11 kolommen,             min ts: 1989-01-02T01:00:00 max ts: 2019-10-10T02:00:00, minval: 0.0, maxval 100.0,             dataproviders: 4, VMM - Vlaamse Milieumaatschappij, 12            ;Deels;Opgestart, maar nog zoekende naar goede extractie vanuit webservice;ja;S-FC-V-015
1772;RP;Verontreinigende stoffen;Chemische waterkwaliteit;herrekende concentraties;ja;Korrelgrootte distributie <16um in % in sediment;691;http://geo.vliz.be/geoserver/wfs/ows?service=WFS&version=1.1.0&request=GetFeature&typeName=Dataportal%3Aabiotic_observations&resultType=results&viewParams=where%3Aobs.context+%26%26+ARRAY%5B1%5D+AND+standardparameterid+IN+%28691%29%3Bcontext%3A0001%3Bloggedin%3A1&propertyName=stationname%2Clongitude%2Clatitude%2Cdatetime%2Cdepth%2Cparametername%2Cvaluesign%2Cvalue%2Cdataprovider%2Cdatasettitle&outputFormat=csv;Zware metalen in sediment;url werkt, #rijen: 22 #kolommen: 11 kolommen,             min ts: 2000-07-18T02:00:00 max ts: 2002-05-14T15:23:00, minval: 5.4, maxval 28.0,             dataproviders: VMM - Vlaamse Milieumaatschappij            ;Deels;Opgestart, maar nog zoekende naar goede extractie vanuit webservice;ja;S-FC-V-015
1773;RP;Verontreinigende stoffen;Chemische waterkwaliteit;herrekende concentraties;ja;3,3',4,4',5,5'-Hexachloorbifenyl (PCB169) in ug/kg drooggewicht in sediment;591;http://geo.vliz.be/geoserver/wfs/ows?service=WFS&version=1.1.0&request=GetFeature&typeName=Dataportal%3Aabiotic_observations&resultType=results&viewParams=where%3Aobs.context+%26%26+ARRAY%5B1%5D+AND+standardparameterid+IN+%28591%29%3Bcontext%3A0001%3Bloggedin%3A1&propertyName=stationname%2Clongitude%2Clatitude%2Cdatetime%2Cdepth%2Cparametername%2Cvaluesign%2Cvalue%2Cdataprovider%2Cdatasettitle&outputFormat=csv;Zware metalen in sediment;url werkt, #rijen: 55 #kolommen: 11 kolommen,             min ts: 2001-06-26T12:45:00 max ts: 2009-06-15T16:45:00, minval: 0.05, maxval 0.1,             dataproviders: VMM - Vlaamse Milieumaatschappij            ;Deels;Opgestart, maar nog zoekende naar goede extractie vanuit webservice;ja;S-FC-V-015
1774;RP;Verontreinigende stoffen;Chemische waterkwaliteit;herrekende concentraties;ja;2,2',5,5'-Tetrachloorbifenyl (PCB52) in ug/kg drooggewicht in sediment;1066;http://geo.vliz.be/geoserver/wfs/ows?service=WFS&version=1.1.0&request=GetFeature&typeName=Dataportal%3Aabiotic_observations&resultType=results&viewParams=where%3Aobs.context+%26%26+ARRAY%5B1%5D+AND+standardparameterid+IN+%281066%29%3Bcontext%3A0001%3Bloggedin%3A1&propertyName=stationname%2Clongitude%2Clatitude%2Cdatetime%2Cdepth%2Cparametername%2Cvaluesign%2Cvalue%2Cdataprovider%2Cdatasettitle&outputFormat=csv;Zware metalen in sediment;url werkt, #rijen: 2194 #kolommen: 11 kolommen,             min ts: 1989-01-02T01:00:00 max ts: 2019-10-10T02:00:00, minval: 0.0, maxval 333.0,             dataproviders: VMM - Vlaamse Milieumaatschappij, 4, 12, 19            ;Deels;Opgestart, maar nog zoekende naar goede extractie vanuit webservice;ja;S-FC-V-015
1775;RP;Verontreinigende stoffen;Chemische waterkwaliteit;herrekende concentraties;ja;Droogrest in % van sediment;2423;http://geo.vliz.be/geoserver/wfs/ows?service=WFS&version=1.1.0&request=GetFeature&typeName=Dataportal%3Aabiotic_observations&resultType=results&viewParams=where%3Aobs.context+%26%26+ARRAY%5B1%5D+AND+standardparameterid+IN+%282423%29%3Bcontext%3A0001%3Bloggedin%3A1&propertyName=stationname%2Clongitude%2Clatitude%2Cdatetime%2Cdepth%2Cparametername%2Cvaluesign%2Cvalue%2Cdataprovider%2Cdatasettitle&outputFormat=csv;Zware metalen in sediment;url werkt, #rijen: 1338 #kolommen: 11 kolommen,             min ts: 2002-01-21T01:00:00 max ts: 2019-10-10T02:00:00, minval: 15.0, maxval 94.6,             dataproviders: VMM - Vlaamse Milieumaatschappij, 12            ;Deels;Opgestart, maar nog zoekende naar goede extractie vanuit webservice;ja;S-FC-V-015
1776;RP;Verontreinigende stoffen;Chemische waterkwaliteit;herrekende concentraties;ja;Dibroomchloormethaan in mg/kg drooggewicht in sediment;316;http://geo.vliz.be/geoserver/wfs/ows?service=WFS&version=1.1.0&request=GetFeature&typeName=Dataportal%3Aabiotic_observations&resultType=results&viewParams=where%3Aobs.context+%26%26+ARRAY%5B1%5D+AND+standardparameterid+IN+%28316%29%3Bcontext%3A0001%3Bloggedin%3A1&propertyName=stationname%2Clongitude%2Clatitude%2Cdatetime%2Cdepth%2Cparametername%2Cvaluesign%2Cvalue%2Cdataprovider%2Cdatasettitle&outputFormat=csv;Zware metalen in sediment;url werkt, #rijen: 27 #kolommen: 11 kolommen,             min ts: 2002-03-27T10:45:00 max ts: 2005-09-21T15:15:00, minval: 0.201, maxval 0.76,             dataproviders: VMM - Vlaamse Milieumaatschappij            ;Deels;Opgestart, maar nog zoekende naar goede extractie vanuit webservice;ja;S-FC-V-015
1777;RP;Verontreinigende stoffen;Chemische waterkwaliteit;herrekende concentraties;ja;Mevinfos in mg/kg drooggewicht in sediment;794;http://geo.vliz.be/geoserver/wfs/ows?service=WFS&version=1.1.0&request=GetFeature&typeName=Dataportal%3Aabiotic_observations&resultType=results&viewParams=where%3Aobs.context+%26%26+ARRAY%5B1%5D+AND+standardparameterid+IN+%28794%29%3Bcontext%3A0001%3Bloggedin%3A1&propertyName=stationname%2Clongitude%2Clatitude%2Cdatetime%2Cdepth%2Cparametername%2Cvaluesign%2Cvalue%2Cdataprovider%2Cdatasettitle&outputFormat=csv;Zware metalen in sediment;url werkt, #rijen: 1 #kolommen: 11 kolommen,             min ts: 1999-08-24T02:00:00 max ts: 1999-08-24T02:00:00, minval: 0.02, maxval 0.02,             dataproviders: VMM - Vlaamse Milieumaatschappij            ;Deels;Opgestart, maar nog zoekende naar goede extractie vanuit webservice;ja;S-FC-V-015
1778;RP;Verontreinigende stoffen;Chemische waterkwaliteit;herrekende concentraties;ja;Methoxychloor in ug/kg drooggewicht in sediment;774;http://geo.vliz.be/geoserver/wfs/ows?service=WFS&version=1.1.0&request=GetFeature&typeName=Dataportal%3Aabiotic_observations&resultType=results&viewParams=where%3Aobs.context+%26%26+ARRAY%5B1%5D+AND+standardparameterid+IN+%28774%29%3Bcontext%3A0001%3Bloggedin%3A1&propertyName=stationname%2Clongitude%2Clatitude%2Cdatetime%2Cdepth%2Cparametername%2Cvaluesign%2Cvalue%2Cdataprovider%2Cdatasettitle&outputFormat=csv;Zware metalen in sediment;url werkt, #rijen: 257 #kolommen: 11 kolommen,             min ts: 2000-07-18T02:00:00 max ts: 2005-11-25T01:00:00, minval: 0.0, maxval 0.05,             dataproviders: VMM - Vlaamse Milieumaatschappij, 4            ;Deels;Opgestart, maar nog zoekende naar goede extractie vanuit webservice;ja;S-FC-V-015
1779;RP;Verontreinigende stoffen;Chemische waterkwaliteit;herrekende concentraties;ja;Monobutyltin in ug/kg Uitgedrukt in Tin / drooggewicht in sediment;800;http://geo.vliz.be/geoserver/wfs/ows?service=WFS&version=1.1.0&request=GetFeature&typeName=Dataportal%3Aabiotic_observations&resultType=results&viewParams=where%3Aobs.context+%26%26+ARRAY%5B1%5D+AND+standardparameterid+IN+%28800%29%3Bcontext%3A0001%3Bloggedin%3A1&propertyName=stationname%2Clongitude%2Clatitude%2Cdatetime%2Cdepth%2Cparametername%2Cvaluesign%2Cvalue%2Cdataprovider%2Cdatasettitle&outputFormat=csv;Zware metalen in sediment;url werkt, #rijen: 707 #kolommen: 11 kolommen,             min ts: 2001-08-01T12:30:00 max ts: 2014-05-14T15:30:00, minval: 0.49, maxval 640.0,             dataproviders: VMM - Vlaamse Milieumaatschappij, 12            ;Deels;Opgestart, maar nog zoekende naar goede extractie vanuit webservice;ja;S-FC-V-015
1780;RP;Verontreinigende stoffen;Chemische waterkwaliteit;herrekende concentraties;ja;2,3,4,5-Tetrachloornitrobenzeen in ug/kg drooggewicht in sediment;1086;http://geo.vliz.be/geoserver/wfs/ows?service=WFS&version=1.1.0&request=GetFeature&typeName=Dataportal%3Aabiotic_observations&resultType=results&viewParams=where%3Aobs.context+%26%26+ARRAY%5B1%5D+AND+standardparameterid+IN+%281086%29%3Bcontext%3A0001%3Bloggedin%3A1&propertyName=stationname%2Clongitude%2Clatitude%2Cdatetime%2Cdepth%2Cparametername%2Cvaluesign%2Cvalue%2Cdataprovider%2Cdatasettitle&outputFormat=csv;Zware metalen in sediment;url werkt, #rijen: 34 #kolommen: 11 kolommen,             min ts: 2000-07-18T02:00:00 max ts: 2005-09-21T15:15:00, minval: 0.05, maxval 0.05,             dataproviders: VMM - Vlaamse Milieumaatschappij            ;Deels;Opgestart, maar nog zoekende naar goede extractie vanuit webservice;ja;S-FC-V-015
1781;RP;Verontreinigende stoffen;Chemische waterkwaliteit;herrekende concentraties;ja;Chlorpyrifos-methyl in mg/kg drooggewicht in sediment;253;http://geo.vliz.be/geoserver/wfs/ows?service=WFS&version=1.1.0&request=GetFeature&typeName=Dataportal%3Aabiotic_observations&resultType=results&viewParams=where%3Aobs.context+%26%26+ARRAY%5B1%5D+AND+standardparameterid+IN+%28253%29%3Bcontext%3A0001%3Bloggedin%3A1&propertyName=stationname%2Clongitude%2Clatitude%2Cdatetime%2Cdepth%2Cparametername%2Cvaluesign%2Cvalue%2Cdataprovider%2Cdatasettitle&outputFormat=csv;Zware metalen in sediment;url werkt, #rijen: 1 #kolommen: 11 kolommen,             min ts: 1999-08-24T02:00:00 max ts: 1999-08-24T02:00:00, minval: 0.02, maxval 0.02,             dataproviders: VMM - Vlaamse Milieumaatschappij            ;Deels;Opgestart, maar nog zoekende naar goede extractie vanuit webservice;ja;S-FC-V-015
1782;RP;Verontreinigende stoffen;Chemische waterkwaliteit;herrekende concentraties;ja;1,3-Dichloorbenzeen in mg/kg drooggewicht in sediment;339;http://geo.vliz.be/geoserver/wfs/ows?service=WFS&version=1.1.0&request=GetFeature&typeName=Dataportal%3Aabiotic_observations&resultType=results&viewParams=where%3Aobs.context+%26%26+ARRAY%5B1%5D+AND+standardparameterid+IN+%28339%29%3Bcontext%3A0001%3Bloggedin%3A1&propertyName=stationname%2Clongitude%2Clatitude%2Cdatetime%2Cdepth%2Cparametername%2Cvaluesign%2Cvalue%2Cdataprovider%2Cdatasettitle&outputFormat=csv;Zware metalen in sediment;url werkt, #rijen: 144 #kolommen: 11 kolommen,             min ts: 1999-08-24T02:00:00 max ts: 2019-10-10T02:00:00, minval: 0.012, maxval 0.25,             dataproviders: VMM - Vlaamse Milieumaatschappij, 12            ;Deels;Opgestart, maar nog zoekende naar goede extractie vanuit webservice;ja;S-FC-V-015
1783;RP;Verontreinigende stoffen;Chemische waterkwaliteit;herrekende concentraties;ja;Acenaftyleen in mg/kg drooggewicht in sediment;4;http://geo.vliz.be/geoserver/wfs/ows?service=WFS&version=1.1.0&request=GetFeature&typeName=Dataportal%3Aabiotic_observations&resultType=results&viewParams=where%3Aobs.context+%26%26+ARRAY%5B1%5D+AND+standardparameterid+IN+%284%29%3Bcontext%3A0001%3Bloggedin%3A1&propertyName=stationname%2Clongitude%2Clatitude%2Cdatetime%2Cdepth%2Cparametername%2Cvaluesign%2Cvalue%2Cdataprovider%2Cdatasettitle&outputFormat=csv;Zware metalen in sediment;url werkt, #rijen: 1976 #kolommen: 11 kolommen,             min ts: 1996-10-08T02:00:00 max ts: 2019-10-10T02:00:00, minval: 0.0, maxval 14.6,             dataproviders: 12, 4, VMM - Vlaamse Milieumaatschappij, 19            ;Deels;Opgestart, maar nog zoekende naar goede extractie vanuit webservice;ja;S-FC-V-015
1784;RP;Verontreinigende stoffen;Chemische waterkwaliteit;herrekende concentraties;ja;Pirimifos-methyl in mg/kg drooggewicht in sediment;952;http://geo.vliz.be/geoserver/wfs/ows?service=WFS&version=1.1.0&request=GetFeature&typeName=Dataportal%3Aabiotic_observations&resultType=results&viewParams=where%3Aobs.context+%26%26+ARRAY%5B1%5D+AND+standardparameterid+IN+%28952%29%3Bcontext%3A0001%3Bloggedin%3A1&propertyName=stationname%2Clongitude%2Clatitude%2Cdatetime%2Cdepth%2Cparametername%2Cvaluesign%2Cvalue%2Cdataprovider%2Cdatasettitle&outputFormat=csv;Zware metalen in sediment;url werkt, #rijen: 1 #kolommen: 11 kolommen,             min ts: 1999-08-24T02:00:00 max ts: 1999-08-24T02:00:00, minval: 0.02, maxval 0.02,             dataproviders: VMM - Vlaamse Milieumaatschappij            ;Deels;Opgestart, maar nog zoekende naar goede extractie vanuit webservice;ja;S-FC-V-015
1785;RP;Verontreinigende stoffen;Chemische waterkwaliteit;herrekende concentraties;ja;Breedte in m in sediment;2426;http://geo.vliz.be/geoserver/wfs/ows?service=WFS&version=1.1.0&request=GetFeature&typeName=Dataportal%3Aabiotic_observations&resultType=results&viewParams=where%3Aobs.context+%26%26+ARRAY%5B1%5D+AND+standardparameterid+IN+%282426%29%3Bcontext%3A0001%3Bloggedin%3A1&propertyName=stationname%2Clongitude%2Clatitude%2Cdatetime%2Cdepth%2Cparametername%2Cvaluesign%2Cvalue%2Cdataprovider%2Cdatasettitle&outputFormat=csv;Zware metalen in sediment;url werkt, #rijen: 48 #kolommen: 11 kolommen,             min ts: 2000-01-01T01:00:00 max ts: 2012-05-02T13:00:00, minval: 0.7, maxval 175.0,             dataproviders: VMM - Vlaamse Milieumaatschappij            ;Deels;Opgestart, maar nog zoekende naar goede extractie vanuit webservice;ja;S-FC-V-015
1786;RP;Verontreinigende stoffen;Chemische waterkwaliteit;herrekende concentraties;ja;Tin in mg/kg drooggewicht in Bodem/Sediment;1988;http://geo.vliz.be/geoserver/wfs/ows?service=WFS&version=1.1.0&request=GetFeature&typeName=Dataportal%3Aabiotic_observations&resultType=results&viewParams=where%3Aobs.context+%26%26+ARRAY%5B1%5D+AND+standardparameterid+IN+%281988%29%3Bcontext%3A0001%3Bloggedin%3A1&propertyName=stationname%2Clongitude%2Clatitude%2Cdatetime%2Cdepth%2Cparametername%2Cvaluesign%2Cvalue%2Cdataprovider%2Cdatasettitle&outputFormat=csv;Zware metalen in sediment;url werkt, #rijen: 135 #kolommen: 11 kolommen,             min ts: 2001-06-26T12:45:00 max ts: 2018-04-23T15:00:00, minval: 0.15, maxval 34.0,             dataproviders: RWS - Rijkswaterstaat, VMM - Vlaamse Milieumaatschappij            ;Deels;Opgestart, maar nog zoekende naar goede extractie vanuit webservice;ja;S-FC-V-015
1787;RP;Verontreinigende stoffen;Chemische waterkwaliteit;herrekende concentraties;ja;Chryseen in mg/kg drooggewicht in sediment;265;http://geo.vliz.be/geoserver/wfs/ows?service=WFS&version=1.1.0&request=GetFeature&typeName=Dataportal%3Aabiotic_observations&resultType=results&viewParams=where%3Aobs.context+%26%26+ARRAY%5B1%5D+AND+standardparameterid+IN+%28265%29%3Bcontext%3A0001%3Bloggedin%3A1&propertyName=stationname%2Clongitude%2Clatitude%2Cdatetime%2Cdepth%2Cparametername%2Cvaluesign%2Cvalue%2Cdataprovider%2Cdatasettitle&outputFormat=csv;Zware metalen in sediment;url werkt, #rijen: 2196 #kolommen: 11 kolommen,             min ts: 1991-01-01T01:00:00 max ts: 2019-10-10T02:00:00, minval: 0.0, maxval 1200.0,             dataproviders: VMM - Vlaamse Milieumaatschappij, 4, 12, 19            ;Deels;Opgestart, maar nog zoekende naar goede extractie vanuit webservice;ja;S-FC-V-015
1788;RP;Verontreinigende stoffen;Chemische waterkwaliteit;herrekende concentraties;ja;Fenthion in mg/kg drooggewicht in sediment;514;http://geo.vliz.be/geoserver/wfs/ows?service=WFS&version=1.1.0&request=GetFeature&typeName=Dataportal%3Aabiotic_observations&resultType=results&viewParams=where%3Aobs.context+%26%26+ARRAY%5B1%5D+AND+standardparameterid+IN+%28514%29%3Bcontext%3A0001%3Bloggedin%3A1&propertyName=stationname%2Clongitude%2Clatitude%2Cdatetime%2Cdepth%2Cparametername%2Cvaluesign%2Cvalue%2Cdataprovider%2Cdatasettitle&outputFormat=csv;Zware metalen in sediment;url werkt, #rijen: 1 #kolommen: 11 kolommen,             min ts: 1999-08-24T02:00:00 max ts: 1999-08-24T02:00:00, minval: 0.02, maxval 0.02,             dataproviders: VMM - Vlaamse Milieumaatschappij            ;Deels;Opgestart, maar nog zoekende naar goede extractie vanuit webservice;ja;S-FC-V-015
1789;RP;Verontreinigende stoffen;Chemische waterkwaliteit;herrekende concentraties;ja;Kalium in mg/kg drooggewicht in Bodem/Sediment;1842;http://geo.vliz.be/geoserver/wfs/ows?service=WFS&version=1.1.0&request=GetFeature&typeName=Dataportal%3Aabiotic_observations&resultType=results&viewParams=where%3Aobs.context+%26%26+ARRAY%5B1%5D+AND+standardparameterid+IN+%281842%29%3Bcontext%3A0001%3Bloggedin%3A1&propertyName=stationname%2Clongitude%2Clatitude%2Cdatetime%2Cdepth%2Cparametername%2Cvaluesign%2Cvalue%2Cdataprovider%2Cdatasettitle&outputFormat=csv;Zware metalen in sediment;url werkt, #rijen: 176 #kolommen: 11 kolommen,             min ts: 1993-09-15T14:01:00 max ts: 2016-03-17T12:10:00, minval: 923, maxval 18000,             dataproviders: RWS - Rijkswaterstaat, VMM - Vlaamse Milieumaatschappij, 12            ;Deels;Opgestart, maar nog zoekende naar goede extractie vanuit webservice;ja;S-FC-V-015
1790;RP;Verontreinigende stoffen;Chemische waterkwaliteit;herrekende concentraties;ja;Trichloormethaan (Chloroform) in mg/kg drooggewicht in sediment;1155;http://geo.vliz.be/geoserver/wfs/ows?service=WFS&version=1.1.0&request=GetFeature&typeName=Dataportal%3Aabiotic_observations&resultType=results&viewParams=where%3Aobs.context+%26%26+ARRAY%5B1%5D+AND+standardparameterid+IN+%281155%29%3Bcontext%3A0001%3Bloggedin%3A1&propertyName=stationname%2Clongitude%2Clatitude%2Cdatetime%2Cdepth%2Cparametername%2Cvaluesign%2Cvalue%2Cdataprovider%2Cdatasettitle&outputFormat=csv;Zware metalen in sediment;url werkt, #rijen: 111 #kolommen: 11 kolommen,             min ts: 1999-08-24T02:00:00 max ts: 2008-02-28T01:00:00, minval: 0.055999999999999994, maxval 0.5,             dataproviders: VMM - Vlaamse Milieumaatschappij, 12            ;Deels;Opgestart, maar nog zoekende naar goede extractie vanuit webservice;ja;S-FC-V-015
1791;RP;Verontreinigende stoffen;Chemische waterkwaliteit;herrekende concentraties;ja;Cis Heptachloorepoxide in ug/kg drooggewicht in sediment;577;http://geo.vliz.be/geoserver/wfs/ows?service=WFS&version=1.1.0&request=GetFeature&typeName=Dataportal%3Aabiotic_observations&resultType=results&viewParams=where%3Aobs.context+%26%26+ARRAY%5B1%5D+AND+standardparameterid+IN+%28577%29%3Bcontext%3A0001%3Bloggedin%3A1&propertyName=stationname%2Clongitude%2Clatitude%2Cdatetime%2Cdepth%2Cparametername%2Cvaluesign%2Cvalue%2Cdataprovider%2Cdatasettitle&outputFormat=csv;Zware metalen in sediment;url werkt, #rijen: 59 #kolommen: 11 kolommen,             min ts: 2000-07-18T02:00:00 max ts: 2019-10-10T02:00:00, minval: 0.05, maxval 0.5,             dataproviders: VMM - Vlaamse Milieumaatschappij, 12            ;Deels;Opgestart, maar nog zoekende naar goede extractie vanuit webservice;ja;S-FC-V-015
1792;RP;Verontreinigende stoffen;Chemische waterkwaliteit;herrekende concentraties;ja;Broomfos-methyl in mg/kg drooggewicht in sediment;136;http://geo.vliz.be/geoserver/wfs/ows?service=WFS&version=1.1.0&request=GetFeature&typeName=Dataportal%3Aabiotic_observations&resultType=results&viewParams=where%3Aobs.context+%26%26+ARRAY%5B1%5D+AND+standardparameterid+IN+%28136%29%3Bcontext%3A0001%3Bloggedin%3A1&propertyName=stationname%2Clongitude%2Clatitude%2Cdatetime%2Cdepth%2Cparametername%2Cvaluesign%2Cvalue%2Cdataprovider%2Cdatasettitle&outputFormat=csv;Zware metalen in sediment;url werkt, #rijen: 1 #kolommen: 11 kolommen,             min ts: 1999-08-24T02:00:00 max ts: 1999-08-24T02:00:00, minval: 0.02, maxval 0.02,             dataproviders: VMM - Vlaamse Milieumaatschappij            ;Deels;Opgestart, maar nog zoekende naar goede extractie vanuit webservice;ja;S-FC-V-015
1793;RP;Verontreinigende stoffen;Chemische waterkwaliteit;herrekende concentraties;ja;Apolaire koolwaterstoffen in mg/kg drooggewicht in sediment;677;http://geo.vliz.be/geoserver/wfs/ows?service=WFS&version=1.1.0&request=GetFeature&typeName=Dataportal%3Aabiotic_observations&resultType=results&viewParams=where%3Aobs.context+%26%26+ARRAY%5B1%5D+AND+standardparameterid+IN+%28677%29%3Bcontext%3A0001%3Bloggedin%3A1&propertyName=stationname%2Clongitude%2Clatitude%2Cdatetime%2Cdepth%2Cparametername%2Cvaluesign%2Cvalue%2Cdataprovider%2Cdatasettitle&outputFormat=csv;Zware metalen in sediment;url werkt, #rijen: 1071 #kolommen: 11 kolommen,             min ts: 2003-04-14T12:40:00 max ts: 2019-10-10T02:00:00, minval: 12.5, maxval 6690.0,             dataproviders: VMM - Vlaamse Milieumaatschappij, 12            ;Deels;Opgestart, maar nog zoekende naar goede extractie vanuit webservice;ja;S-FC-V-015
